time,OKtime,date
2024_01_28__00_07_22,2419642,0.408838
2024_01_28__00_07_22,2419642,0.40901
2024_01_28__00_07_22,2419642,0.40901
2024_01_28__00_07_22,2419642,0.40901
2024_01_28__00_07_22,2419642,0.40901
2024_01_28__00_07_23,2419643,0.40901
2024_01_28__00_07_23,2419643,0.40901
2024_01_28__00_07_23,2419643,0.40901
2024_01_28__00_07_23,2419643,0.40901
2024_01_28__00_07_23,2419643,0.40901
2024_01_28__00_07_24,2419644,0.40901
2024_01_28__00_07_24,2419644,0.40901
2024_01_28__00_07_24,2419644,0.40901
2024_01_28__00_07_24,2419644,0.40901
2024_01_28__00_07_24,2419644,0.40901
2024_01_28__00_07_25,2419645,0.40901
2024_01_28__00_07_25,2419645,0.40901
2024_01_28__00_07_25,2419645,0.40901
2024_01_28__00_07_25,2419645,0.40901
2024_01_28__00_07_25,2419645,0.40901
2024_01_28__00_07_26,2419646,0.40901
2024_01_28__00_07_26,2419646,0.40901
2024_01_28__00_07_26,2419646,0.40901
2024_01_28__00_07_26,2419646,0.314967
2024_01_28__00_07_26,2419646,0.40901
2024_01_28__00_07_27,2419647,0.409182
2024_01_28__00_07_27,2419647,0.40901
2024_01_28__00_07_27,2419647,0.40901
2024_01_28__00_07_27,2419647,0.40901
2024_01_28__00_07_27,2419647,0.408838
2024_01_28__00_07_28,2419648,0.409182
2024_01_28__00_07_28,2419648,0.40901
2024_01_28__00_07_28,2419648,0.40901
2024_01_28__00_07_28,2419648,0.40901
2024_01_28__00_07_28,2419648,0.40901
2024_01_28__00_07_29,2419649,0.40901
2024_01_28__00_07_29,2419649,0.408838
2024_01_28__00_07_29,2419649,0.408838
2024_01_28__00_07_29,2419649,0.40901
2024_01_28__00_07_29,2419649,0.40901
2024_01_28__00_07_30,2419650,0.408838
2024_01_28__00_07_30,2419650,0.408838
2024_01_28__00_07_30,2419650,0.40901
2024_01_28__00_07_30,2419650,0.447693
2024_01_28__00_07_30,2419650,0.40901
2024_01_28__00_07_31,2419651,0.40901
2024_01_28__00_07_31,2419651,0.40901
2024_01_28__00_07_31,2419651,0.40901
2024_01_28__00_07_31,2419651,0.40901
2024_01_28__00_07_31,2419651,0.40901
2024_01_28__00_07_32,2419652,0.40901
2024_01_28__00_07_32,2419652,0.40901
2024_01_28__00_07_32,2419652,0.40901
2024_01_28__00_07_32,2419652,0.40901
2024_01_28__00_07_33,2419653,0.40901
2024_01_28__00_07_33,2419653,0.408838
2024_01_28__00_07_33,2419653,0.40901
2024_01_28__00_07_33,2419653,0.40901
2024_01_28__00_07_33,2419653,0.40901
2024_01_28__00_07_34,2419654,0.40901
2024_01_28__00_07_34,2419654,0.40901
2024_01_28__00_07_34,2419654,0.40901
2024_01_28__00_07_34,2419654,0.40901
2024_01_28__00_07_34,2419654,0.40901
2024_01_28__00_07_35,2419655,0.40901
2024_01_28__00_07_35,2419655,0.40901
2024_01_28__00_07_35,2419655,0.40901
2024_01_28__00_07_35,2419655,0.427921
2024_01_28__00_07_35,2419655,0.433939
2024_01_28__00_07_36,2419656,0.45818
2024_01_28__00_07_36,2419656,0.487923
2024_01_28__00_07_36,2419656,0.487751
2024_01_28__00_07_36,2419656,0.487923
2024_01_28__00_07_36,2419656,0.484313
2024_01_28__00_07_37,2419657,0.484313
2024_01_28__00_07_37,2419657,0.491362
2024_01_28__00_07_37,2419657,0.491362
2024_01_28__00_07_37,2419657,0.445286
2024_01_28__00_07_37,2419657,0.492909
2024_01_28__00_07_38,2419658,0.492909
2024_01_28__00_07_38,2419658,0.493081
2024_01_28__00_07_38,2419658,0.493081
2024_01_28__00_07_38,2419658,0.492909
2024_01_28__00_07_38,2419658,0.492909
2024_01_28__00_07_39,2419659,0.493081
2024_01_28__00_07_39,2419659,0.493081
2024_01_28__00_07_39,2419659,0.469011
2024_01_28__00_07_39,2419659,0.493081
2024_01_28__00_07_39,2419659,0.493081
2024_01_28__00_07_40,2419660,0.492909
2024_01_28__00_07_40,2419660,0.492909
2024_01_28__00_07_40,2419660,0.492909
2024_01_28__00_07_40,2419660,0.483453
2024_01_28__00_07_40,2419660,0.492909
2024_01_28__00_07_41,2419661,0.491362
2024_01_28__00_07_41,2419661,0.484485
2024_01_28__00_07_41,2419661,0.468324
2024_01_28__00_07_41,2419661,0.462306
2024_01_28__00_07_41,2419661,0.456289
2024_01_28__00_07_42,2419662,0.427921
2024_01_28__00_07_42,2419662,0.422076
2024_01_28__00_07_42,2419662,0.41795
2024_01_28__00_07_42,2419662,0.399554
2024_01_28__00_07_42,2419662,0.392849
2024_01_28__00_07_43,2419663,0.3858
2024_01_28__00_07_43,2419663,0.376688
2024_01_28__00_07_43,2419663,0.374281
2024_01_28__00_07_43,2419663,0.436861
2024_01_28__00_07_43,2419663,0.371874
2024_01_28__00_07_44,2419664,0.355713
2024_01_28__00_07_44,2419664,0.351071
2024_01_28__00_07_44,2419664,0.364997
2024_01_28__00_07_44,2419664,0.357948
2024_01_28__00_07_44,2419664,0.353306
2024_01_28__00_07_45,2419665,0.348664
2024_01_28__00_07_45,2419665,0.340927
2024_01_28__00_07_45,2419665,0.343506
2024_01_28__00_07_45,2419665,0.335598
2024_01_28__00_07_45,2419665,0.333019
2024_01_28__00_07_46,2419666,0.333019
2024_01_28__00_07_46,2419666,0.33044
2024_01_28__00_07_46,2419666,0.322531
2024_01_28__00_07_46,2419666,0.319952
2024_01_28__00_07_46,2419666,0.322531
2024_01_28__00_07_47,2419667,0.322531
2024_01_28__00_07_47,2419667,0.322531
2024_01_28__00_07_47,2419667,0.322531
2024_01_28__00_07_47,2419667,0.322531
2024_01_28__00_07_47,2419667,0.322531
2024_01_28__00_07_48,2419668,0.322703
2024_01_28__00_07_48,2419668,0.322531
2024_01_28__00_07_48,2419668,0.322531
2024_01_28__00_07_48,2419668,0.322703
2024_01_28__00_07_48,2419668,0.322531
2024_01_28__00_07_49,2419669,0.322531
2024_01_28__00_07_49,2419669,0.322703
2024_01_28__00_07_49,2419669,0.322531
2024_01_28__00_07_49,2419669,0.322531
2024_01_28__00_07_50,2419670,0.322531
2024_01_28__00_07_50,2419670,0.314623
2024_01_28__00_07_50,2419670,0.322531
2024_01_28__00_07_50,2419670,0.322531
2024_01_28__00_07_50,2419670,0.322531
2024_01_28__00_07_51,2419671,0.322531
2024_01_28__00_07_51,2419671,0.322531
2024_01_28__00_07_51,2419671,0.322531
2024_01_28__00_07_52,2419672,0.322531
2024_01_28__00_07_52,2419672,0.322531
2024_01_28__00_07_52,2419672,0.322703
2024_01_28__00_07_52,2419672,0.322531
2024_01_28__00_07_53,2419673,0.327861
2024_01_28__00_07_53,2419673,0.327861
2024_01_28__00_07_53,2419673,0.327861
2024_01_28__00_07_54,2419674,0.319952
2024_01_28__00_07_54,2419674,0.319952
2024_01_28__00_07_54,2419674,0.319952
2024_01_28__00_07_55,2419675,0.319952
2024_01_28__00_07_55,2419675,0.319952
2024_01_28__00_07_55,2419675,0.319952
2024_01_28__00_07_56,2419676,0.320124
2024_01_28__00_07_56,2419676,0.319952
2024_01_28__00_07_56,2419676,0.319952
2024_01_28__00_07_57,2419677,0.319952
2024_01_28__00_07_57,2419677,0.320124
2024_01_28__00_07_57,2419677,0.320124
2024_01_28__00_07_58,2419678,0.319952
2024_01_28__00_07_58,2419678,0.319952
2024_01_28__00_07_59,2419679,0.319952
2024_01_28__00_07_59,2419679,0.319952
2024_01_28__00_08_00,2419680,0.325282
2024_01_28__00_08_00,2419680,0.325282
2024_01_28__00_08_01,2419681,0.325282
2024_01_28__00_08_01,2419681,0.32511
2024_01_28__00_08_02,2419682,0.32511
2024_01_28__00_08_02,2419682,0.448896
2024_01_28__00_08_02,2419682,0.325282
2024_01_28__00_08_03,2419683,0.32511
2024_01_28__00_08_03,2419683,0.325282
2024_01_28__00_08_04,2419684,0.325282
2024_01_28__00_08_04,2419684,0.325282
2024_01_28__00_08_05,2419685,0.325282
2024_01_28__00_08_05,2419685,0.322703
2024_01_28__00_08_06,2419686,0.33044
2024_01_28__00_08_06,2419686,0.340927
2024_01_28__00_08_07,2419687,0.346257
2024_01_28__00_08_07,2419687,0.348836
2024_01_28__00_08_07,2419687,0.346085
2024_01_28__00_08_08,2419688,0.351071
2024_01_28__00_08_08,2419688,0.36259
2024_01_28__00_08_09,2419689,0.353478
2024_01_28__00_08_09,2419689,0.367232
2024_01_28__00_08_10,2419690,0.401961
2024_01_28__00_08_10,2419690,0.423967
2024_01_28__00_08_11,2419691,0.440128
2024_01_28__00_08_11,2419691,0.446145
2024_01_28__00_08_12,2419692,0.445973
2024_01_28__00_08_12,2419692,0.450272
2024_01_28__00_08_12,2419692,0.462306
2024_01_28__00_08_13,2419693,0.462134
2024_01_28__00_08_13,2419693,0.474513
2024_01_28__00_08_14,2419694,0.454226
2024_01_28__00_08_14,2419694,0.415887
2024_01_28__00_08_15,2419695,0.393536
2024_01_28__00_08_15,2419695,0.388035
2024_01_28__00_08_16,2419696,0.378751
2024_01_28__00_08_16,2419696,0.364825
2024_01_28__00_08_17,2419697,0.353306
2024_01_28__00_08_17,2419697,0.348664
2024_01_28__00_08_17,2419697,0.353306
2024_01_28__00_08_18,2419698,0.340927
2024_01_28__00_08_18,2419698,0.333019
2024_01_28__00_08_19,2419699,0.33044
2024_01_28__00_08_19,2419699,0.325282
2024_01_28__00_08_20,2419700,0.312216
2024_01_28__00_08_20,2419700,0.298978
2024_01_28__00_08_21,2419701,0.291241
2024_01_28__00_08_21,2419701,0.28316
2024_01_28__00_08_21,2419701,0.280754
2024_01_28__00_08_22,2419702,0.26614
2024_01_28__00_08_22,2419702,0.263217
2024_01_28__00_08_23,2419703,0.263217
2024_01_28__00_08_23,2419703,0.263217
2024_01_28__00_08_24,2419704,0.257372
2024_01_28__00_08_24,2419704,0.251526
2024_01_28__00_08_25,2419705,0.254449
2024_01_28__00_08_25,2419705,0.254449
2024_01_28__00_08_26,2419706,0.254449
2024_01_28__00_08_26,2419706,0.245681
2024_01_28__00_08_26,2419706,0.234162
2024_01_28__00_08_27,2419707,0.219548
2024_01_28__00_08_27,2419707,0.210608
2024_01_28__00_08_28,2419708,0.204247
2024_01_28__00_08_28,2419708,0.181725
2024_01_28__00_08_29,2419709,0.175363
2024_01_28__00_08_29,2419709,0.165736
2024_01_28__00_08_30,2419710,0.146308
2024_01_28__00_08_30,2419710,0.136852
2024_01_28__00_08_31,2419711,0.131866
2024_01_28__00_08_31,2419711,0.124989
2024_01_28__00_08_31,2419711,0.122067
2024_01_28__00_08_32,2419712,0.113127
2024_01_28__00_08_32,2419712,0.113127
2024_01_28__00_08_33,2419713,0.113127
2024_01_28__00_08_33,2419713,0.113127
2024_01_28__00_08_34,2419714,0.113127
2024_01_28__00_08_34,2419714,0.113127
2024_01_28__00_08_35,2419715,0.113127
2024_01_28__00_08_35,2419715,0.113127
2024_01_28__00_08_36,2419716,0.113127
2024_01_28__00_08_36,2419716,0.113127
2024_01_28__00_08_36,2419716,0.113127
2024_01_28__00_08_37,2419717,0.113127
2024_01_28__00_08_37,2419717,0.113127
2024_01_28__00_08_38,2419718,0.113127
2024_01_28__00_08_38,2419718,0.113127
2024_01_28__00_08_39,2419719,0.113127
2024_01_28__00_08_39,2419719,0.113127
2024_01_28__00_08_40,2419720,0.113127
2024_01_28__00_08_40,2419720,0.113127
2024_01_28__00_08_41,2419721,0.113127
2024_01_28__00_08_41,2419721,0.113127
2024_01_28__00_08_41,2419721,0.113127
2024_01_28__00_08_42,2419722,0.113127
2024_01_28__00_08_42,2419722,0.113127
2024_01_28__00_08_43,2419723,0.113127
2024_01_28__00_08_43,2419723,0.113127
2024_01_28__00_08_44,2419724,0.113127
2024_01_28__00_08_44,2419724,0.113127
2024_01_28__00_08_45,2419725,0.113127
2024_01_28__00_08_45,2419725,0.113127
2024_01_28__00_08_45,2419725,0.113127
2024_01_28__00_08_46,2419726,0.113127
2024_01_28__00_08_46,2419726,0.113127
2024_01_28__00_08_47,2419727,0.0801171
2024_01_28__00_08_47,2419727,0.113127
2024_01_28__00_08_48,2419728,0.113127
2024_01_28__00_08_48,2419728,0.113127
2024_01_28__00_08_49,2419729,0.113127
2024_01_28__00_08_49,2419729,0.113127
2024_01_28__00_08_50,2419730,0.113127
2024_01_28__00_08_50,2419730,0.113127
2024_01_28__00_08_50,2419730,0.113127
2024_01_28__00_08_51,2419731,0.113127
2024_01_28__00_08_51,2419731,0.113127
2024_01_28__00_08_52,2419732,0.113127
2024_01_28__00_08_52,2419732,0.113127
2024_01_28__00_08_53,2419733,0.113127
2024_01_28__00_08_53,2419733,0.113127
2024_01_28__00_08_54,2419734,0.113127
2024_01_28__00_08_54,2419734,0.113127
2024_01_28__00_08_55,2419735,0.113127
2024_01_28__00_08_55,2419735,0.113127
2024_01_28__00_08_55,2419735,0.113127
2024_01_28__00_08_56,2419736,0.113127
2024_01_28__00_08_56,2419736,0.113127
2024_01_28__00_08_57,2419737,0.113127
2024_01_28__00_08_57,2419737,0.113127
2024_01_28__00_08_58,2419738,0.113127
2024_01_28__00_08_58,2419738,0.113127
2024_01_28__00_08_59,2419739,0.113127
2024_01_28__00_08_59,2419739,0.113127
2024_01_28__00_09_00,2419740,0.113127
2024_01_28__00_09_00,2419740,0.113127
2024_01_28__00_09_00,2419740,0.113127
2024_01_28__00_09_01,2419741,0.196338
2024_01_28__00_09_01,2419741,0.113127
2024_01_28__00_09_02,2419742,0.113127
2024_01_28__00_09_02,2419742,0.113127
2024_01_28__00_09_03,2419743,0.113127
2024_01_28__00_09_03,2419743,0.113127
2024_01_28__00_09_04,2419744,0.113127
2024_01_28__00_09_04,2419744,0.113127
2024_01_28__00_09_05,2419745,0.113127
2024_01_28__00_09_05,2419745,0.113127
2024_01_28__00_09_05,2419745,0.113127
2024_01_28__00_09_06,2419746,0.113127
2024_01_28__00_09_06,2419746,0.113127
2024_01_28__00_09_07,2419747,0.113127
2024_01_28__00_09_07,2419747,0.113127
2024_01_28__00_09_08,2419748,0.113127
2024_01_28__00_09_08,2419748,0.113127
2024_01_28__00_09_09,2419749,0.113127
2024_01_28__00_09_09,2419749,0.113127
2024_01_28__00_09_09,2419749,0.113127
2024_01_28__00_09_10,2419750,0.113127
2024_01_28__00_09_10,2419750,0.113127
2024_01_28__00_09_11,2419751,0.113127
2024_01_28__00_09_11,2419751,0.113127
2024_01_28__00_09_12,2419752,0.113127
2024_01_28__00_09_12,2419752,0.113127
2024_01_28__00_09_13,2419753,0.113127
2024_01_28__00_09_13,2419753,999.9
2024_01_28__00_09_14,2419754,0.113127
2024_01_28__00_09_14,2419754,0.113127
2024_01_28__00_09_14,2419754,0.113127
2024_01_28__00_09_15,2419755,0.113127
2024_01_28__00_09_15,2419755,0.113127
2024_01_28__00_09_16,2419756,0.113127
2024_01_28__00_09_16,2419756,0.113127
2024_01_28__00_09_17,2419757,0.113127
2024_01_28__00_09_17,2419757,0.113127
2024_01_28__00_09_18,2419758,0.113127
2024_01_28__00_09_18,2419758,0.115534
2024_01_28__00_09_19,2419759,0.113127
2024_01_28__00_09_19,2419759,0.113127
2024_01_28__00_09_19,2419759,0.113127
2024_01_28__00_09_20,2419760,0.113127
2024_01_28__00_09_20,2419760,0.113127
2024_01_28__00_09_21,2419761,0.113127
2024_01_28__00_09_21,2419761,0.113127
2024_01_28__00_09_22,2419762,0.113127
2024_01_28__00_09_22,2419762,0.113127
2024_01_28__00_09_23,2419763,0.113127
2024_01_28__00_09_23,2419763,0.113127
2024_01_28__00_09_24,2419764,0.113127
2024_01_28__00_09_24,2419764,0.113127
2024_01_28__00_09_24,2419764,0.113127
2024_01_28__00_09_25,2419765,0.113127
2024_01_28__00_09_25,2419765,0.113127
2024_01_28__00_09_26,2419766,0.113127
2024_01_28__00_09_26,2419766,0.113127
2024_01_28__00_09_27,2419767,0.113127
2024_01_28__00_09_27,2419767,0.113127
2024_01_28__00_09_28,2419768,0.113127
2024_01_28__00_09_28,2419768,0.113127
2024_01_28__00_09_29,2419769,0.113127
2024_01_28__00_09_29,2419769,0.113127
2024_01_28__00_09_29,2419769,0.113127
2024_01_28__00_09_30,2419770,0.113127
2024_01_28__00_09_30,2419770,0.113127
2024_01_28__00_09_31,2419771,0.113127
2024_01_28__00_09_31,2419771,0.113127
2024_01_28__00_09_32,2419772,0.113127
2024_01_28__00_09_32,2419772,0.220236
2024_01_28__00_09_33,2419773,0.113127
2024_01_28__00_09_33,2419773,0.113127
2024_01_28__00_09_34,2419774,0.113127
2024_01_28__00_09_34,2419774,0.113127
2024_01_28__00_09_34,2419774,0.113127
2024_01_28__00_09_35,2419775,0.113127
2024_01_28__00_09_35,2419775,0.113127
2024_01_28__00_09_36,2419776,0.113127
2024_01_28__00_09_36,2419776,0.113127
2024_01_28__00_09_37,2419777,0.113127
2024_01_28__00_09_37,2419777,0.113127
2024_01_28__00_09_38,2419778,0.113127
2024_01_28__00_09_38,2419778,0.113127
2024_01_28__00_09_38,2419778,0.113127
2024_01_28__00_09_39,2419779,0.113127
2024_01_28__00_09_39,2419779,0.113127
2024_01_28__00_09_40,2419780,0.113127
2024_01_28__00_09_40,2419780,0.113127
2024_01_28__00_09_41,2419781,0.113127
2024_01_28__00_09_41,2419781,0.113127
2024_01_28__00_09_42,2419782,0.113127
2024_01_28__00_09_42,2419782,0.113127
2024_01_28__00_09_43,2419783,0.113127
2024_01_28__00_09_43,2419783,0.113127
2024_01_28__00_09_43,2419783,0.113127
2024_01_28__00_09_44,2419784,0.113127
2024_01_28__00_09_44,2419784,0.113127
2024_01_28__00_09_45,2419785,0.113127
2024_01_28__00_09_45,2419785,0.113127
2024_01_28__00_09_46,2419786,0.113127
2024_01_28__00_09_46,2419786,0.113127
2024_01_28__00_09_47,2419787,0.113127
2024_01_28__00_09_47,2419787,0.113127
2024_01_28__00_09_48,2419788,0.113127
2024_01_28__00_09_48,2419788,0.113127
2024_01_28__00_09_48,2419788,0.113127
2024_01_28__00_09_49,2419789,0.113127
2024_01_28__00_09_49,2419789,0.113127
2024_01_28__00_09_50,2419790,0.113127
2024_01_28__00_09_50,2419790,0.113127
2024_01_28__00_09_51,2419791,0.113127
2024_01_28__00_09_51,2419791,0.113127
2024_01_28__00_09_52,2419792,0.113127
2024_01_28__00_09_52,2419792,0.113127
2024_01_28__00_09_53,2419793,0.113127
2024_01_28__00_09_53,2419793,0.113127
2024_01_28__00_09_53,2419793,0.113127
2024_01_28__00_09_54,2419794,0.113127
2024_01_28__00_09_54,2419794,0.113127
2024_01_28__00_09_55,2419795,0.113127
2024_01_28__00_09_55,2419795,0.113127
2024_01_28__00_09_56,2419796,0.113127
2024_01_28__00_09_56,2419796,0.113127
2024_01_28__00_09_57,2419797,0.113127
2024_01_28__00_09_57,2419797,0.113127
2024_01_28__00_09_58,2419798,0.113127
2024_01_28__00_09_58,2419798,0.113127
2024_01_28__00_09_58,2419798,0.113127
2024_01_28__00_09_59,2419799,0.104015
2024_01_28__00_09_59,2419799,0.113127
2024_01_28__00_10_00,2419800,0.113127
2024_01_28__00_10_00,2419800,0.113127
2024_01_28__00_10_01,2419801,0.113127
2024_01_28__00_10_01,2419801,0.113127
2024_01_28__00_10_02,2419802,0.113127
2024_01_28__00_10_02,2419802,0.113127
2024_01_28__00_10_02,2419802,0.113127
2024_01_28__00_10_03,2419803,0.113127
2024_01_28__00_10_03,2419803,0.113127
2024_01_28__00_10_04,2419804,0.113127
2024_01_28__00_10_04,2419804,0.113127
2024_01_28__00_10_05,2419805,0.113127
2024_01_28__00_10_05,2419805,0.113127
2024_01_28__00_10_06,2419806,0.113127
2024_01_28__00_10_06,2419806,0.113127
2024_01_28__00_10_07,2419807,0.113127
2024_01_28__00_10_07,2419807,0.113127
2024_01_28__00_10_07,2419807,0.113127
2024_01_28__00_10_08,2419808,0.113127
2024_01_28__00_10_08,2419808,0.113127
2024_01_28__00_10_09,2419809,0.113127
2024_01_28__00_10_09,2419809,0.113127
2024_01_28__00_10_10,2419810,0.113127
2024_01_28__00_10_10,2419810,0.113127
2024_01_28__00_10_11,2419811,0.113127
2024_01_28__00_10_11,2419811,0.113127
2024_01_28__00_10_12,2419812,0.113127
2024_01_28__00_10_12,2419812,0.113127
2024_01_28__00_10_12,2419812,0.113127
2024_01_28__00_10_13,2419813,0.113127
2024_01_28__00_10_13,2419813,0.113127
2024_01_28__00_10_14,2419814,0.113127
2024_01_28__00_10_14,2419814,0.113127
2024_01_28__00_10_15,2419815,0.113127
2024_01_28__00_10_15,2419815,0.113127
2024_01_28__00_10_16,2419816,0.113127
2024_01_28__00_10_16,2419816,0.113127
2024_01_28__00_10_17,2419817,0.113127
2024_01_28__00_10_17,2419817,0.113127
2024_01_28__00_10_17,2419817,0.113127
2024_01_28__00_10_18,2419818,0.113127
2024_01_28__00_10_18,2419818,0.113127
2024_01_28__00_10_19,2419819,0.113127
2024_01_28__00_10_19,2419819,0.113127
2024_01_28__00_10_20,2419820,0.113127
2024_01_28__00_10_20,2419820,0.113127
2024_01_28__00_10_21,2419821,0.113127
2024_01_28__00_10_21,2419821,0.113127
2024_01_28__00_10_22,2419822,0.113127
2024_01_28__00_10_22,2419822,0.113127
2024_01_28__00_10_22,2419822,0.113127
2024_01_28__00_10_23,2419823,0.113127
2024_01_28__00_10_23,2419823,0.113127
2024_01_28__00_10_24,2419824,0.113127
2024_01_28__00_10_24,2419824,0.113127
2024_01_28__00_10_25,2419825,0.113127
2024_01_28__00_10_25,2419825,0.113127
2024_01_28__00_10_26,2419826,0.113127
2024_01_28__00_10_26,2419826,0.113127
2024_01_28__00_10_26,2419826,0.113127
2024_01_28__00_10_27,2419827,0.113127
2024_01_28__00_10_27,2419827,0.113127
2024_01_28__00_10_28,2419828,0.113127
2024_01_28__00_10_28,2419828,0.096278
2024_01_28__00_10_29,2419829,0.113127
2024_01_28__00_10_29,2419829,0.113127
2024_01_28__00_10_30,2419830,0.113127
2024_01_28__00_10_30,2419830,0.113127
2024_01_28__00_10_31,2419831,0.113127
2024_01_28__00_10_31,2419831,0.113127
2024_01_28__00_10_31,2419831,0.113127
2024_01_28__00_10_32,2419832,0.113127
2024_01_28__00_10_32,2419832,0.113127
2024_01_28__00_10_33,2419833,0.113127
2024_01_28__00_10_33,2419833,0.113127
2024_01_28__00_10_34,2419834,0.113127
2024_01_28__00_10_34,2419834,0.113127
2024_01_28__00_10_35,2419835,0.113127
2024_01_28__00_10_35,2419835,0.113127
2024_01_28__00_10_36,2419836,0.113127
2024_01_28__00_10_36,2419836,0.113127
2024_01_28__00_10_36,2419836,0.113127
2024_01_28__00_10_37,2419837,0.113127
2024_01_28__00_10_37,2419837,0.113127
2024_01_28__00_10_38,2419838,0.113127
2024_01_28__00_10_38,2419838,0.113127
2024_01_28__00_10_39,2419839,0.113127
2024_01_28__00_10_39,2419839,0.113127
2024_01_28__00_10_40,2419840,0.113127
2024_01_28__00_10_40,2419840,0.113127
2024_01_28__00_10_41,2419841,0.113127
2024_01_28__00_10_41,2419841,0.113127
2024_01_28__00_10_41,2419841,0.113127
2024_01_28__00_10_42,2419842,0.113127
2024_01_28__00_10_42,2419842,0.113127
2024_01_28__00_10_43,2419843,0.113127
2024_01_28__00_10_43,2419843,0.113127
2024_01_28__00_10_44,2419844,0.113127
2024_01_28__00_10_44,2419844,0.113127
2024_01_28__00_10_45,2419845,0.113127
2024_01_28__00_10_45,2419845,0.113127
2024_01_28__00_10_46,2419846,0.113127
2024_01_28__00_10_46,2419846,0.113127
2024_01_28__00_10_46,2419846,0.113127
2024_01_28__00_10_47,2419847,0.113127
2024_01_28__00_10_47,2419847,0.113127
2024_01_28__00_10_48,2419848,0.113127
2024_01_28__00_10_48,2419848,0.113127
2024_01_28__00_10_49,2419849,0.113127
2024_01_28__00_10_49,2419849,0.113127
2024_01_28__00_10_50,2419850,0.113127
2024_01_28__00_10_50,2419850,0.113127
2024_01_28__00_10_50,2419850,0.113127
2024_01_28__00_10_51,2419851,0.113127
2024_01_28__00_10_51,2419851,0.113127
2024_01_28__00_10_52,2419852,0.113127
2024_01_28__00_10_52,2419852,0.113127
2024_01_28__00_10_53,2419853,0.201668
2024_01_28__00_10_53,2419853,0.113127
2024_01_28__00_10_54,2419854,0.113127
2024_01_28__00_10_54,2419854,0.113127
2024_01_28__00_10_55,2419855,0.113127
2024_01_28__00_10_55,2419855,0.113127
2024_01_28__00_10_55,2419855,0.113127
2024_01_28__00_10_56,2419856,0.113127
2024_01_28__00_10_56,2419856,0.113127
2024_01_28__00_10_57,2419857,0.113127
