time,OKtime,date
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_38,2460338,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_39,2460339,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_40,2460340,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_41,2460341,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_42,2460342,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_43,2460343,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_44,2460344,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_45,2460345,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_46,2460346,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_47,2460347,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_48,2460348,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_49,2460349,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_50,2460350,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_51,2460351,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_52,2460352,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_53,2460353,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_54,2460354,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_55,2460355,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_56,2460356,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_57,2460357,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_58,2460358,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_25_59,2460359,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_00,2460360,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_01,2460361,999.9
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,0.401961
2024_01_28__11_26_05,2460365,0.401961
2024_01_28__11_26_05,2460365,0.401961
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_05,2460365,2.44701
2024_01_28__11_26_06,2460366,0.401961
2024_01_28__11_26_07,2460367,0.402133
2024_01_28__11_26_08,2460368,0.406603
2024_01_28__11_26_09,2460369,0.401961
2024_01_28__11_26_10,2460370,0.402305
2024_01_28__11_26_11,2460371,0.397663
2024_01_28__11_26_12,2460372,0.402133
2024_01_28__11_26_13,2460373,0.29382
2024_01_28__11_26_14,2460374,0.401961
2024_01_28__11_26_15,2460375,0.291241
2024_01_28__11_26_16,2460376,0.397491
2024_01_28__11_26_17,2460377,0.402133
2024_01_28__11_26_18,2460378,0.401961
2024_01_28__11_26_19,2460379,0.402133
2024_01_28__11_26_20,2460380,0.269063
2024_01_28__11_26_21,2460381,0.397491
2024_01_28__11_26_22,2460382,0.402133
2024_01_28__11_26_23,2460383,0.353478
2024_01_28__11_26_24,2460384,0.567353
2024_01_28__11_26_25,2460385,0.452163
2024_01_28__11_26_26,2460386,0.679104
2024_01_28__11_26_27,2460387,0.489814
2024_01_28__11_26_28,2460388,0.679104
2024_01_28__11_26_29,2460389,0.69131
2024_01_28__11_26_30,2460390,0.554458
2024_01_28__11_26_31,2460391,0.691139
2024_01_28__11_26_32,2460392,0.691139
2024_01_28__11_26_33,2460393,0.679104
2024_01_28__11_26_34,2460394,0.69131
2024_01_28__11_26_35,2460395,0.682027
2024_01_28__11_26_36,2460396,0.691139
2024_01_28__11_26_37,2460397,0.523855
2024_01_28__11_26_38,2460398,0.69131
2024_01_28__11_26_39,2460399,0.677728
2024_01_28__11_26_40,2460400,0.681855
2024_01_28__11_26_41,2460401,0.673602
2024_01_28__11_26_42,2460402,0.682027
2024_01_28__11_26_43,2460403,0.677728
2024_01_28__11_26_44,2460404,0.489642
2024_01_28__11_26_45,2460405,0.557381
2024_01_28__11_26_46,2460406,0.6779
2024_01_28__11_26_47,2460407,0.682027
2024_01_28__11_26_48,2460408,0.691139
2024_01_28__11_26_49,2460409,0.686325
2024_01_28__11_26_50,2460410,0.674978
2024_01_28__11_26_51,2460411,0.6877
2024_01_28__11_26_52,2460412,0.674978
2024_01_28__11_26_53,2460413,0.683402
2024_01_28__11_26_54,2460414,0.55463
2024_01_28__11_26_55,2460415,0.493081
2024_01_28__11_26_56,2460416,0.557553
2024_01_28__11_26_57,2460417,0.69131
2024_01_28__11_26_58,2460418,0.69131
2024_01_28__11_26_59,2460419,0.686325
2024_01_28__11_27_00,2460420,0.69131
2024_01_28__11_27_01,2460421,0.69131
2024_01_28__11_27_02,2460422,0.69131
2024_01_28__11_27_03,2460423,0.682198
2024_01_28__11_27_04,2460424,0.682198
2024_01_28__11_27_05,2460425,0.662255
2024_01_28__11_27_06,2460426,0.669476
2024_01_28__11_27_07,2460427,0.673602
2024_01_28__11_27_08,2460428,0.6779
2024_01_28__11_27_09,2460429,0.682198
2024_01_28__11_27_10,2460430,0.673602
2024_01_28__11_27_11,2460431,0.665006
2024_01_28__11_27_12,2460432,0.686153
2024_01_28__11_27_13,2460433,0.666381
2024_01_28__11_27_14,2460434,0.682027
2024_01_28__11_27_15,2460435,0.686325
2024_01_28__11_27_16,2460436,0.564602
2024_01_28__11_27_17,2460437,0.691139
2024_01_28__11_27_18,2460438,0.682027
2024_01_28__11_27_19,2460439,0.677728
2024_01_28__11_27_20,2460440,0.682027
2024_01_28__11_27_21,2460441,0.686325
2024_01_28__11_27_22,2460442,0.677728
2024_01_28__11_27_23,2460443,0.669132
2024_01_28__11_27_24,2460444,0.669476
2024_01_28__11_27_25,2460445,0.677728
2024_01_28__11_27_26,2460446,0.673602
2024_01_28__11_27_27,2460447,0.6779
2024_01_28__11_27_28,2460448,0.67343
2024_01_28__11_27_29,2460449,0.6779
2024_01_28__11_27_30,2460450,0.677728
2024_01_28__11_27_31,2460451,0.454226
2024_01_28__11_27_32,2460452,0.682027
2024_01_28__11_27_33,2460453,0.539329
2024_01_28__11_27_34,2460454,0.677556
2024_01_28__11_27_35,2460455,0.67343
2024_01_28__11_27_36,2460456,0.5787
2024_01_28__11_27_37,2460457,0.527466
2024_01_28__11_27_38,2460458,0.69131
2024_01_28__11_27_39,2460459,0.69131
2024_01_28__11_27_40,2460460,0.565805
2024_01_28__11_27_41,2460461,0.618242
2024_01_28__11_27_42,2460462,0.374281
2024_01_28__11_27_43,2460463,0.351071
2024_01_28__11_27_44,2460464,0.3858
2024_01_28__11_27_45,2460465,12.1145
2024_01_28__11_27_46,2460466,0.0923237
2024_01_28__11_27_51,2460471,0.553083
2024_01_28__11_27_52,2460472,0.529013
2024_01_28__11_27_53,2460473,0.544486
2024_01_28__11_27_54,2460474,0.572854
2024_01_28__11_27_55,2460475,0.631137
2024_01_28__11_27_56,2460476,0.411417
2024_01_28__11_27_57,2460477,0.424139
2024_01_28__11_27_58,2460478,0.411417
2024_01_28__11_27_59,2460479,0.456289
2024_01_28__11_28_00,2460480,0.378923
2024_01_28__11_28_01,2460481,0.568556
2024_01_28__11_28_02,2460482,0.388207
2024_01_28__11_28_03,2460483,0.432048
2024_01_28__11_28_04,2460484,0.40901
2024_01_28__11_28_06,2460486,0.415887
2024_01_28__11_28_07,2460487,0.674978
2024_01_28__11_28_07,2460487,0.40901
2024_01_28__11_28_08,2460488,0.438237
2024_01_28__11_28_09,2460489,0.413652
2024_01_28__11_28_10,2460490,0.402133
2024_01_28__11_28_11,2460491,0.392849
2024_01_28__11_28_12,2460492,0.406775
